"","Countrycode","Country.or.Area","Subgroup","Source","Year","Value","Region"
"2388","SYC","Seychelles","Female","UNESCO_UIS Database_Sep2007",2003,3794,"Sub-Saharan Africa"
"2389","SYC","Seychelles","Male","UNESCO_UIS Database_Sep2007",2001,3701,"Sub-Saharan Africa"
"2390","SYC","Seychelles","Male","UNESCO_UIS Database_Sep2007",2002,3767,"Sub-Saharan Africa"
"2391","SYC","Seychelles","Male","UNESCO_UIS Database_Sep2007",2003,3757,"Sub-Saharan Africa"
"2392","SYC","Seychelles","Male","UNESCO_UIS Database_Sep2007",2000,3828,"Sub-Saharan Africa"
"2393","SYC","Seychelles","Male","UNESCO_UIS Database_Sep2007",2004,3651,"Sub-Saharan Africa"
"2394","SYC","Seychelles","Male","UNESCO_UIS Database_Sep2007",2005,3896,"Sub-Saharan Africa"
"2395","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",2000,501241,"Middle East & North Africa"
"2396","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",2001,522126,"Middle East & North Africa"
"2397","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",2002,550613,"Middle East & North Africa"
"2398","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",1999,482386,"Middle East & North Africa"
"2399","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",2003,998726,"Middle East & North Africa"
"2400","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",2004,1062331,"Middle East & North Africa"
"2401","SYR","Syria","Female","UNESCO_UIS Database_Sep2007",2005,1131499,"Middle East & North Africa"
"2402","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",1999,547383,"Middle East & North Africa"
"2403","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",2000,567799,"Middle East & North Africa"
"2404","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",2001,602626,"Middle East & North Africa"
"2405","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",2002,631811,"Middle East & North Africa"
"2406","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",2003,1120964,"Middle East & North Africa"
"2407","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",2004,1186785,"Middle East & North Africa"
"2408","SYR","Syria","Male","UNESCO_UIS Database_Sep2007",2005,1257884,"Middle East & North Africa"
"2409","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",1999,569,"Latin America & Caribbean"
"2410","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",2000,674,"Latin America & Caribbean"
"2411","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",2001,705,"Latin America & Caribbean"
"2412","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",2002,703,"Latin America & Caribbean"
"2413","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",2003,686,"Latin America & Caribbean"
"2414","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",2004,742,"Latin America & Caribbean"
"2415","TCA","Turks and Caicos Islands","Female","UNESCO_UIS Database_Sep2007",2005,806,"Latin America & Caribbean"
"2416","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",1999,545,"Latin America & Caribbean"
"2417","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",2000,544,"Latin America & Caribbean"
"2418","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",2001,634,"Latin America & Caribbean"
"2419","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",2002,708,"Latin America & Caribbean"
"2420","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",2003,709,"Latin America & Caribbean"
"2421","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",2004,774,"Latin America & Caribbean"
"2422","TCA","Turks and Caicos Islands","Male","UNESCO_UIS Database_Sep2007",2005,880,"Latin America & Caribbean"
"2423","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",2004,56408,"Sub-Saharan Africa"
"2424","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",2000,30338,"Sub-Saharan Africa"
"2425","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",2001,31390,"Sub-Saharan Africa"
"2426","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",2002,45982,"Sub-Saharan Africa"
"2427","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",1999,25530,"Sub-Saharan Africa"
"2428","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",2004,171448,"Sub-Saharan Africa"
"2429","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",2005,178157,"Sub-Saharan Africa"
"2430","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",2005,58597,"Sub-Saharan Africa"
"2431","TCD","Chad","Female","UNESCO_UIS Database_Sep2007",2003,51567,"Sub-Saharan Africa"
"2432","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",1999,97878,"Sub-Saharan Africa"
"2433","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",2000,106931,"Sub-Saharan Africa"
"2434","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",2001,110641,"Sub-Saharan Africa"
"2435","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",2003,161065,"Sub-Saharan Africa"
"2436","TCD","Chad","Male","UNESCO_UIS Database_Sep2007",2002,139014,"Sub-Saharan Africa"
"2437","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",1999,66383,"Sub-Saharan Africa"
"2438","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",2001,79631,"Sub-Saharan Africa"
"2439","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",2002,114235,"Sub-Saharan Africa"
"2440","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",2003,114235,"Sub-Saharan Africa"
"2441","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",2004,124692,"Sub-Saharan Africa"
"2442","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",2005,134331,"Sub-Saharan Africa"
"2443","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",1999,165565,"Sub-Saharan Africa"
"2444","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",2000,181246,"Sub-Saharan Africa"
"2445","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",2001,181246,"Sub-Saharan Africa"
"2446","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",2002,239546,"Sub-Saharan Africa"
"2447","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",2003,239546,"Sub-Saharan Africa"
"2448","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",2004,250693,"Sub-Saharan Africa"
"2449","TGO","Togo","Male","UNESCO_UIS Database_Sep2007",2005,264707,"Sub-Saharan Africa"
"2450","TGO","Togo","Female","UNESCO_UIS Database_Sep2007",2000,79631,"Sub-Saharan Africa"
"2451","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",1999,1976876,"East Asia & Pacific"
"2452","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",2000,1976876,"East Asia & Pacific"
"2453","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",2001,1976876,"East Asia & Pacific"
"2454","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",2002,2043792,"East Asia & Pacific"
"2455","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",2003,2032604,"East Asia & Pacific"
"2456","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",2004,2165272,"East Asia & Pacific"
"2457","THA","Thailand","Female","UNESCO_UIS Database_Sep2007",2005,2289273,"East Asia & Pacific"
"2458","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",1999,2095232,"East Asia & Pacific"
"2459","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",2000,2095232,"East Asia & Pacific"
"2460","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",2001,2095232,"East Asia & Pacific"
"2461","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",2002,2106392,"East Asia & Pacific"
"2462","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",2003,2095628,"East Asia & Pacific"
"2463","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",2004,2088108,"East Asia & Pacific"
"2464","THA","Thailand","Male","UNESCO_UIS Database_Sep2007",2005,2243900,"East Asia & Pacific"
"2465","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",1999,350854,"Europe & Central Asia"
"2466","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",2000,362822,"Europe & Central Asia"
"2467","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",2001,379732,"Europe & Central Asia"
"2468","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",2003,424811,"Europe & Central Asia"
"2469","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",2004,438721,"Europe & Central Asia"
"2470","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",2005,441428,"Europe & Central Asia"
"2471","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",1999,418049,"Europe & Central Asia"
"2472","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",2000,432558,"Europe & Central Asia"
"2473","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",2001,467713,"Europe & Central Asia"
"2474","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",2002,498658,"Europe & Central Asia"
"2475","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",2003,523530,"Europe & Central Asia"
"2476","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",2004,534952,"Europe & Central Asia"
"2477","TJK","Tajikistan","Male","UNESCO_UIS Database_Sep2007",2005,542982,"Europe & Central Asia"
"2478","TJK","Tajikistan","Female","UNESCO_UIS Database_Sep2007",2002,400578,"Europe & Central Asia"
"2479","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",1999,91,"East Asia & Pacific"
"2480","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",1999,89,"East Asia & Pacific"
"2481","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",2000,89,"East Asia & Pacific"
"2482","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",2001,113,"East Asia & Pacific"
"2483","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",2002,113,"East Asia & Pacific"
"2484","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",2003,91,"East Asia & Pacific"
"2485","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",2004,79,"East Asia & Pacific"
"2486","TKL","Tokelau","Female","UNESCO_UIS Database_Sep2007",2005,79,"East Asia & Pacific"
"2487","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",2000,91,"East Asia & Pacific"
"2488","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",2001,89,"East Asia & Pacific"
"2489","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",2002,89,"East Asia & Pacific"
"2490","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",2004,96,"East Asia & Pacific"
"2491","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",2005,96,"East Asia & Pacific"
"2492","TKL","Tokelau","Male","UNESCO_UIS Database_Sep2007",2003,100,"East Asia & Pacific"
"2493","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",1999,35122,"East Asia & Pacific"
"2494","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",2001,35122,"East Asia & Pacific"
"2495","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",2002,35122,"East Asia & Pacific"
"2496","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",2003,35122,"East Asia & Pacific"
"2497","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",2004,35122,"East Asia & Pacific"
"2498","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",2005,36445,"East Asia & Pacific"
"2499","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",1999,37883,"East Asia & Pacific"
"2500","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",2000,37883,"East Asia & Pacific"
"2501","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",2001,37883,"East Asia & Pacific"
"2502","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",2002,37883,"East Asia & Pacific"
"2503","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",2003,37883,"East Asia & Pacific"
"2504","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",2004,37883,"East Asia & Pacific"
"2505","TLS","Timor Leste","Male","UNESCO_UIS Database_Sep2007",2005,38377,"East Asia & Pacific"
"2506","TLS","Timor Leste","Female","UNESCO_UIS Database_Sep2007",2000,35122,"East Asia & Pacific"
"2507","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",1999,7358,"East Asia & Pacific"
"2508","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",2000,7176,"East Asia & Pacific"
"2509","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",2001,6957,"East Asia & Pacific"
"2510","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",2002,7253,"East Asia & Pacific"
"2511","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",2003,6901,"East Asia & Pacific"
"2512","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",2004,6901,"East Asia & Pacific"
"2513","TON","Tonga","Female","UNESCO_UIS Database_Sep2007",2005,6901,"East Asia & Pacific"
"2514","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",1999,7352,"East Asia & Pacific"
"2515","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",2000,7348,"East Asia & Pacific"
"2516","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",2001,7170,"East Asia & Pacific"
"2517","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",2002,7314,"East Asia & Pacific"
"2518","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",2003,7131,"East Asia & Pacific"
"2519","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",2004,7131,"East Asia & Pacific"
"2520","TON","Tonga","Male","UNESCO_UIS Database_Sep2007",2005,7131,"East Asia & Pacific"
"2521","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",1999,60339,"Latin America & Caribbean"
"2522","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",2000,58519,"Latin America & Caribbean"
"2523","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",2001,58724,"Latin America & Caribbean"
"2524","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",2002,56383,"Latin America & Caribbean"
"2525","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",2003,55481,"Latin America & Caribbean"
"2526","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",2004,53819,"Latin America & Caribbean"
"2527","TTO","Trinidad and Tobago","Female","UNESCO_UIS Database_Sep2007",2005,48932,"Latin America & Caribbean"
"2528","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",1999,56672,"Latin America & Caribbean"
"2529","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",2000,54623,"Latin America & Caribbean"
"2530","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",2001,55843,"Latin America & Caribbean"
"2531","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",2002,52395,"Latin America & Caribbean"
"2532","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",2003,52399,"Latin America & Caribbean"
"2533","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",2004,51562,"Latin America & Caribbean"
"2534","TTO","Trinidad and Tobago","Male","UNESCO_UIS Database_Sep2007",2005,48148,"Latin America & Caribbean"
"2535","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",1999,521603,"Middle East & North Africa"
"2536","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",2000,554873,"Middle East & North Africa"
"2537","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",2001,573688,"Middle East & North Africa"
"2538","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",2002,583049,"Middle East & North Africa"
"2539","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",2003,583752,"Middle East & North Africa"
"2540","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",2004,632802,"Middle East & North Africa"
"2541","TUN","Tunisia","Female","UNESCO_UIS Database_Sep2007",2005,632802,"Middle East & North Africa"
"2542","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",1999,537274,"Middle East & North Africa"
"2543","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",2000,549222,"Middle East & North Africa"
"2544","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",2001,569394,"Middle East & North Africa"
"2545","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",2002,586319,"Middle East & North Africa"
"2546","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",2003,564771,"Middle East & North Africa"
"2547","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",2004,606666,"Middle East & North Africa"
"2548","TUN","Tunisia","Male","UNESCO_UIS Database_Sep2007",2005,606666,"Middle East & North Africa"
"2549","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",1999,2216158,"Europe & Central Asia"
"2550","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",2000,2216158,"Europe & Central Asia"
"2551","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",2001,2216158,"Europe & Central Asia"
"2552","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",2002,2336589,"Europe & Central Asia"
"2553","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",2003,2413856,"Europe & Central Asia"
"2554","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",2004,2240771,"Europe & Central Asia"
"2555","TUR","Turkey","Female","UNESCO_UIS Database_Sep2007",2005,2242994,"Europe & Central Asia"
"2556","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",1999,3054898,"Europe & Central Asia"
"2557","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",2000,3054898,"Europe & Central Asia"
"2558","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",2001,3054898,"Europe & Central Asia"
"2559","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",2002,3163657,"Europe & Central Asia"
"2560","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",2003,3328214,"Europe & Central Asia"
"2561","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",2004,3090152,"Europe & Central Asia"
"2562","TUR","Turkey","Male","UNESCO_UIS Database_Sep2007",2005,2832726,"Europe & Central Asia"
"2563","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",1999,421,"East Asia & Pacific"
"2564","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",2000,421,"East Asia & Pacific"
"2565","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",2001,421,"East Asia & Pacific"
"2566","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",2002,421,"East Asia & Pacific"
"2567","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",2003,421,"East Asia & Pacific"
"2568","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",2004,421,"East Asia & Pacific"
"2569","TUV","Tuvalu","Female","UNESCO_UIS Database_Sep2007",2005,421,"East Asia & Pacific"
"2570","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",1999,491,"East Asia & Pacific"
"2571","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",2000,491,"East Asia & Pacific"
"2572","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",2001,491,"East Asia & Pacific"
"2573","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",2002,491,"East Asia & Pacific"
"2574","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",2003,491,"East Asia & Pacific"
"2575","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",2004,491,"East Asia & Pacific"
"2576","TUV","Tuvalu","Male","UNESCO_UIS Database_Sep2007",2005,491,"East Asia & Pacific"
"2577","TZA","Tanzania","Female","UNESCO_UIS Database_Sep2007",1999,121536,"Sub-Saharan Africa"
"2578","TZA","Tanzania","Female","UNESCO_UIS Database_Sep2007",2000,121536,"Sub-Saharan Africa"
"2579","TZA","Tanzania","Female","UNESCO_UIS Database_Sep2007",2001,121536,"Sub-Saharan Africa"
"2580","TZA","Tanzania","Female","UNESCO_UIS Database_Sep2007",2003,121536,"Sub-Saharan Africa"
"2581","TZA","Tanzania","Female","UNESCO_UIS Database_Sep2007",2004,121536,"Sub-Saharan Africa"
"2582","TZA","Tanzania","Female","UNESCO_UIS Database_Sep2007",2005,121536,"Sub-Saharan Africa"
"2583","TZA","Tanzania","Male","UNESCO_UIS Database_Sep2007",1999,149610,"Sub-Saharan Africa"
"2584","TZA","Tanzania","Male","UNESCO_UIS Database_Sep2007",2000,149610,"Sub-Saharan Africa"
"2585","TZA","Tanzania","Male","UNESCO_UIS Database_Sep2007",2001,149610,"Sub-Saharan Africa"
"2586","TZA","Tanzania","Male","UNESCO_UIS Database_Sep2007",2002,149610,"Sub-Saharan Africa"
"2587","TZA","Tanzania","Male","UNESCO_UIS Database_Sep2007",2003,149610,"Sub-Saharan Africa"
